"Function Name","Grid
Dimensions","Block
Dimensions","Duration
(μs)","Registers
per Thread","Static Shared
Memory per
Block (bytes)","Local Memory
per Thread
(bytes)","Occupancy [0]:
Allocated Warps
Per Block","Occupancy [0]:
Allocated Registers
Per Block","Occupancy [0]:
Allocated Shared Memory
Per Block","Instruction Stats [4]:
GPU Issued IPC","Instruction Stats [4]:
GPU Executed IPC","Instruction Stats [4]:
GPU SM Activity","Instruction Stats [4]:
GPU SM Average IPW","Instruction Stats [4]:
GPU Serialization","Achieved Occupancy [2]:
Achieved Occupancy","Achieved FLOPS [1]:
Double GFLOPS","Achieved FLOPS [1]:
Half GFLOPS","Achieved FLOPS [1]:
Single GFLOPS","Branch Stats [3]:
Branch Efficiency","Branch Stats [3]:
Control Flow Execution Efficiency"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14666.56","34","16384","0","32","40960","16384","3.10789054728465","3.10783449261163","0.999324928502456","1423930","1.8036244252541E-05","0.499832864403635","0","0","1944.72991244913","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.184","11","0","0","32","16384","0","0.167227354198263","0.154418861160899","0.791639380048024","35","0.0765932888119383","0.934354208221954","0","0","23.708277059618","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14825.504","34","16384","0","32","40960","16384","3.10721316389935","3.10715360969451","0.998691708885231","1423930","1.91664368374935E-05","0.499836930470889","0","0","1923.88036184132","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.168904052360395","0.155967135496449","0.778596985796379","35","0.0765932888119383","0.933342308143108","0","0","23.4146341463415","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14774.432","34","16384","0","32","40960","16384","3.10754356707706","3.10748363486879","0.998885874802081","1423930","1.92860395926328E-05","0.49983185204825","0","0","1930.53092873763","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.184","11","0","0","32","16384","0","0.1620587238623","0.14883622035734","0.870551827857473","35","0.0815908159081591","0.935879778348499","0","0","23.708277059618","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14875.2","34","16384","0","32","40960","16384","3.10756772901875","3.10750735988379","0.99875608802426","1423930","1.94264904979224E-05","0.499831298626121","0","0","1917.45294180919","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.216","11","0","0","32","16384","0","0.160682302771855","0.146957520091848","0.808149090716293","35","0.0854156459252001","0.936841712912117","0","0","23.5627996164909","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14772","34","16384","0","32","40960","16384","3.1075166414357","3.10745679499156","0.998765707031483","1423930","1.92586077705881E-05","0.499838114489192","0","0","1930.84863254806","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.184","11","0","0","32","16384","0","0.166854581454185","0.1539984600154","0.865345945624368","35","0.07704985578904","0.940066508816911","0","0","23.708277059618","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14774.08","34","16384","0","32","40960","16384","3.10763808512503","3.10757881261984","0.998846265577995","1423930","1.907316861409E-05","0.499835783298893","0","0","1930.57679395265","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.216","11","0","0","32","16384","0","0.170718477242468","0.157798708023078","0.85658339367608","35","0.0756787983824379","0.925811789242725","0","0","23.558282208589","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14831.84","34","16384","0","32","40960","16384","3.10807280851293","3.10801600367245","0.999255158783942","1423930","1.82765475499849E-05","0.499831269354036","0","0","1923.05850117045","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.152","11","0","0","32","16384","0","0.171609153240597","0.158009085522418","0.863046389869719","35","0.0792502466293982","0.936239699154699","0","0","23.8509316770186","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14821.728","34","16384","0","32","40960","16384","3.10797880753886","3.10792388349705","0.999680243482707","1423930","1.76719486224606E-05","0.499841928704563","0","0","1924.37062158816","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.376","11","0","0","32","16384","0","0.134113475566582","0.122949245014792","0.829149410640331","35","0.0832446590816076","0.945494499455174","0","0","22.8613953488372","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14736.384","34","16384","0","32","40960","16384","3.10808193919342","3.10802524672996","0.999301533522833","1423930","1.82403374714591E-05","0.499837220144968","0","0","1935.51525258842","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.216","11","0","0","32","16384","0","0.143885146692777","0.13212377166181","0.813678249184104","35","0.0817414118225793","0.940259803490078","0","0","23.5627996164909","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14795.04","34","16384","0","32","40960","16384","3.10792084441554","3.10786081967516","0.998842248211723","1423930","1.93134714131726E-05","0.499827268236182","0","0","1927.8417631855","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","9.792","11","0","0","32","16384","0","0.168558346052449","0.155404467878451","0.867007518796992","35","0.0780375370431347","0.923076828645723","0","0","12.5503012971096","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14822.784","34","16384","0","32","40960","16384","3.10795951384886","3.10790303505627","0.99921877800691","1423930","1.8172306407743E-05","0.49983515316534","0","0","1924.23339637142","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.166948984000494","0.153617205126974","0.804463202030233","35","0.0798554058494906","0.934390624138111","0","0","23.4146341463415","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14824.256","34","16384","0","32","40960","16384","3.10762652470052","3.10756747406036","0.998756564012074","1423930","1.90018458432774E-05","0.499838514609176","0","0","1924.04232630629","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.12","11","0","0","32","16384","0","0.133210999271393","0.120894837682489","0.812903084280261","35","0.0924560408394782","0.93002767494834","0","0","24.0046884157062","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14827.008","34","16384","0","32","40960","16384","3.10764109995112","3.10758049751565","0.998811159593929","1423930","1.95011050253101E-05","0.499836515803017","0","0","1923.68533986664","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.184","11","0","0","32","16384","0","0.168500201157","0.155376441047126","0.868836256252637","35","0.0778857236950436","0.926158358402164","0","0","23.708277059618","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14757.76","34","16384","0","32","40960","16384","3.10820430635971","3.10814865529452","0.999090516730839","1423930","1.79045711638655E-05","0.499828073037802","0","0","1932.71187041339","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.216","11","0","0","32","16384","0","0.170084151472651","0.157082748948107","0.797137905975739","35","0.0764409994227756","0.934763129469811","0","0","23.5627996164909","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14834.368","34","16384","0","32","40960","16384","3.1076146873289","3.10755552097697","0.998814662865109","1423930","1.90391531400484E-05","0.499835472213652","0","0","1922.73078300336","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.163255804673003","0.148982727315052","0.870803892042164","35","0.0874276867921454","0.930725164851979","0","0","23.4146341463415","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14832.192","34","16384","0","32","40960","16384","3.10752328086458","3.10746331153974","0.998814840870641","1423930","1.92981095938558E-05","0.49983319863145","0","0","1923.01286283241","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.163832035482807","0.150761547728818","0.868883040935673","35","0.0797798044532085","0.928228640317405","0","0","23.2771358211783","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14783.36","34","16384","0","32","40960","16384","3.10790875917334","3.10785298722116","0.999722305258768","1423930","1.79451703699047E-05","0.499832806064735","0","0","1929.36490757176","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.159497872285469","0.144645843692085","0.859813447337738","35","0.0931174089068826","0.936925123456695","0","0","23.4146341463415","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14831.712","34","16384","0","32","40960","16384","3.10803199765493","3.10797584153002","0.999382575403446","1423930","1.80680652437682E-05","0.499833682273963","0","0","1923.07509746683","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.216","11","0","0","32","16384","0","0.164942742289633","0.151336013241901","0.870625257337804","35","0.082493651183747","0.932823527285732","0","0","23.5627996164909","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14844.224","34","16384","0","32","40960","16384","3.10804794065978","3.10799082933932","0.99927156192349","1423930","1.83753022962722E-05","0.499829368897283","0","0","1921.45429235333","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.952","11","0","0","32","16384","0","0.169417988677476","0.156751877173708","0.790775275302972","35","0.0747624948368443","0.939919307214297","0","0","20.6486304822719","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14780.16","34","16384","0","32","40960","16384","3.10766066409068","3.10760109789889","0.998798142970078","1423930","1.91675341106065E-05","0.499835716839671","0","0","1929.78275808806","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.152","11","0","0","32","16384","0","0.135949529040655","0.123530320075883","0.822255475445518","35","0.0913516144734707","0.938887652756438","0","0","23.8509316770186","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14833.792","34","16384","0","32","40960","16384","3.10779767612212","3.10774131280412","0.99931061829933","1423930","1.81360963216678E-05","0.499830131477665","0","0","1922.80557276289","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","10.112","11","0","0","32","16384","0","0.169113648722132","0.156160678183517","0.797742061064457","35","0.0765932888119383","0.935613811324659","0","0","12.1531005835229","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14772.96","34","16384","0","32","40960","16384","3.10743623696686","3.10737572717875","0.998798158593724","1423930","1.94725759426237E-05","0.499834944283716","0","0","1930.723159069","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.16363733848051","0.150125998605973","0.869155938719636","35","0.0825688073394495","0.92550390358587","0","0","23.2771358211783","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14773.344","34","16384","0","32","40960","16384","3.10774365757537","3.1076835339558","0.998826963610265","1423930","1.93463895958336E-05","0.499836443852473","0","0","1930.67297424334","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.144045147588708","0.133629226620851","0.802393375137619","35","0.0723101134763522","0.934641714173575","0","0","23.4146341463415","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14666.496","34","16384","0","32","40960","16384","3.10801956691481","3.10796299495139","0.999324035533087","1423930","1.82019328398539E-05","0.499833416098066","0","0","1944.73826604528","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.376","11","0","0","32","16384","0","0.167757887176087","0.154704679816564","0.865256364288275","35","0.0778097982708934","0.936263295896759","0","0","22.8613953488372","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14779.456","34","16384","0","32","40960","16384","3.10748976119738","3.10743105754239","0.998861881215434","1423930","1.88910212099818E-05","0.499831573777274","0","0","1929.87455018642","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.171284883844127","0.15821778961272","0.78409946832078","35","0.0762886597938144","0.926776860064039","0","0","23.2771358211783","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14667.456","34","16384","0","32","40960","16384","3.10803440960381","3.10797812043088","0.999392878877245","1423930","1.8110858987398E-05","0.499830020347595","0","0","1944.6109809363","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.152","11","0","0","32","16384","0","0.170336337810823","0.157121313085259","0.804179828519855","35","0.0775819469609619","0.929691733121573","0","0","23.8555620267909","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14795.968","34","16384","0","32","40960","16384","3.10783027674388","3.10776989568827","0.998909104510248","1423930","1.94286850430045E-05","0.499839199864206","0","0","1927.72097964263","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.216","11","0","0","32","16384","0","0.171556126954077","0.158233436703093","0.850483628717333","35","0.0776579099069423","0.937703643726755","0","0","23.5627996164909","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14784.384","34","16384","0","32","40960","16384","3.10795125191874","3.10789463004462","0.999312028305978","1423930","1.82183919680459E-05","0.499837293992797","0","0","1929.23140586929","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.216","11","0","0","32","16384","0","0.169621687404268","0.156668555082286","0.859753457606735","35","0.0763648358898235","0.926823158541517","0","0","23.558282208589","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14824.096","34","16384","0","32","40960","16384","3.10771039331986","3.10765425323576","0.999651785424226","1423930","1.80647734171835E-05","0.49983307465124","0","0","1924.06309295353","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.138988154418658","0.12726188108968","0.826090017365185","35","0.0843688685415304","0.942804462380355","0","0","23.4146341463415","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14877.76","34","16384","0","32","40960","16384","3.10779961101073","3.10774007284663","0.998861764762787","1423930","1.91576586525031E-05","0.499832518413259","0","0","1917.12300776461","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","8","11","0","0","32","16384","0","0.164624461851434","0.151391244990234","0.795360963285492","35","0.080384268002299","0.940737541985652","0","0","15.36","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","14820.48","34","16384","0","32","40960","16384","3.10798925050468","3.10793253244934","0.999290475987297","1423930","1.82491156725546E-05","0.499836678865338","0","0","1924.53253875718","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","10.144","11","0","0","32","16384","0","0.167866435685249","0.154601108434733","0.871722519703989","35","0.0790231066524135","0.940406124284634","0","0","12.1147589470571","1","1"
